player_id,player_name,team,position,gameweek,opponent_team,was_home,kickoff_time,fixture_id,minutes,goals,assists,yellow_cards,red_cards,own_goals,clean_sheets,saves,penalties_saved,penalties_missed,defensive_contribution,goals_conceded,bonus,bps,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,selected,actual_points,calculated_points
15,Nichols,Arsenal,DEF,2,Leeds,True,2025-08-23T16:30:00Z,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,19597,0,0
15,Nichols,Arsenal,DEF,3,Liverpool,False,2025-08-31T15:30:00Z,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,19494,0,0
15,Nichols,Arsenal,DEF,4,Nott'm Forest,True,2025-09-13T11:30:00Z,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,19621,0,0
15,Nichols,Arsenal,DEF,5,Man City,True,2025-09-21T15:30:00Z,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,20662,0,0
15,Nichols,Arsenal,DEF,6,Newcastle,False,2025-09-28T15:30:00Z,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,28880,0,0
15,Nichols,Arsenal,DEF,7,West Ham,True,2025-10-04T14:00:00Z,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,26585,0,0
15,Nichols,Arsenal,DEF,8,Fulham,False,2025-10-18T16:30:00Z,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,25659,0,0
15,Nichols,Arsenal,DEF,9,Crystal Palace,True,2025-10-26T14:00:00Z,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,24922,0,0
15,Nichols,Arsenal,DEF,10,Burnley,False,2025-11-01T15:00:00Z,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,23937,0,0
15,Nichols,Arsenal,DEF,11,Sunderland,False,2025-11-08T17:30:00Z,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,23255,0,0
15,Nichols,Arsenal,DEF,12,Spurs,True,2025-11-23T16:30:00Z,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,23205,0,0
15,Nichols,Arsenal,DEF,13,Chelsea,False,2025-11-30T16:30:00Z,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,38,26426,0,0
15,Nichols,Arsenal,DEF,14,Brentford,True,2025-12-03T19:30:00Z,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,38,23326,0,0
15,Nichols,Arsenal,DEF,15,Aston Villa,False,2025-12-06T12:30:00Z,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,38,24472,0,0
15,Nichols,Arsenal,DEF,16,Wolves,True,2025-12-13T20:00:00Z,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,38,22845,0,0
15,Nichols,Arsenal,DEF,17,Everton,False,2025-12-20T20:00:00Z,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,38,23824,0,0
15,Nichols,Arsenal,DEF,18,Brighton,True,2025-12-27T15:00:00Z,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,38,25017,0,0
15,Nichols,Arsenal,DEF,19,Aston Villa,True,2025-12-30T20:15:00Z,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,38,25256,0,0
15,Nichols,Arsenal,DEF,20,Bournemouth,False,2026-01-03T17:30:00Z,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,38,23053,0,0
15,Nichols,Arsenal,DEF,21,Liverpool,True,2026-01-08T20:00:00Z,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,38,22838,0,0
15,Nichols,Arsenal,DEF,22,Nott'm Forest,False,2026-01-17T17:30:00Z,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,38,22617,0,0
15,Nichols,Arsenal,DEF,23,Man Utd,True,2026-01-25T16:30:00Z,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,38,22558,0,0
15,Nichols,Arsenal,DEF,24,Leeds,False,2026-01-31T15:00:00Z,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,38,22470,0,0
15,Nichols,Arsenal,DEF,25,Sunderland,True,2026-02-07T15:00:00Z,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,38,22403,0,0
15,Nichols,Arsenal,DEF,26,Brentford,False,2026-02-12T20:00:00Z,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,37,25612,0,0
15,Nichols,Arsenal,DEF,26,Wolves,False,2026-02-18T20:00:00Z,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,37,25612,0,0
15,Nichols,Arsenal,DEF,27,Spurs,False,2026-02-22T16:30:00Z,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,37,30160,0,0
15,Nichols,Arsenal,DEF,28,Chelsea,True,2026-03-01T16:30:00Z,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,37,32444,0,0
15,Nichols,Arsenal,DEF,29,Brighton,False,2026-03-04T19:30:00Z,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,37,31972,0,0
15,Nichols,Arsenal,DEF,30,Everton,True,2026-03-14T17:30:00Z,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,37,32425,0,0
15,Nichols,Arsenal,DEF,32,Bournemouth,True,2026-04-11T11:30:00Z,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,37,32186,0,0
15,Nichols,Arsenal,DEF,33,Man City,False,2026-04-19T15:30:00Z,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,37,32821,0,0
15,Nichols,Arsenal,DEF,34,Newcastle,True,2026-04-25T16:30:00Z,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,37,35135,0,0
15,Nichols,Arsenal,DEF,35,Fulham,True,2026-05-02T16:30:00Z,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,37,31380,0,0
15,Nichols,Arsenal,DEF,36,West Ham,False,2026-05-10T15:30:00Z,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,37,31182,0,0
15,Nichols,Arsenal,DEF,37,Burnley,True,2026-05-18T19:00:00Z,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,37,30755,0,0
15,Nichols,Arsenal,DEF,38,Crystal Palace,False,2026-05-24T15:00:00Z,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,37,31817,0,0
16,Saka,Arsenal,MID,1,Man Utd,False,2025-08-17T15:30:00Z,9,90,0,0,0,0,0,1,0,0,0,5,0,0,7,0.15,0.09,0.24,1.52,100,1602493,3,3
16,Saka,Arsenal,MID,2,Leeds,True,2025-08-23T16:30:00Z,11,52,1,0,0,0,0,0,0,0,0,4,0,0,27,0.11,0.03,0.14,0.17,100,1870918,6,6
16,Saka,Arsenal,MID,3,Liverpool,False,2025-08-31T15:30:00Z,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,99,783017,0,0
16,Saka,Arsenal,MID,4,Nott'm Forest,True,2025-09-13T11:30:00Z,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,98,500371,0,0
16,Saka,Arsenal,MID,5,Man City,True,2025-09-21T15:30:00Z,41,45,0,0,0,0,0,0,0,0,0,3,0,0,7,0.04,0.21,0.25,0.34,98,415767,1,1
16,Saka,Arsenal,MID,6,Newcastle,False,2025-09-28T15:30:00Z,58,69,0,0,0,0,0,0,0,0,0,5,1,0,10,0.08,0.01,0.09,0.53,98,603258,2,2
16,Saka,Arsenal,MID,7,West Ham,True,2025-10-04T14:00:00Z,61,90,1,0,0,0,0,1,0,0,0,7,0,0,22,0.84,1.11,1.95,0.49,98,1011817,8,8
16,Saka,Arsenal,MID,8,Fulham,False,2025-10-18T16:30:00Z,74,90,0,0,0,0,0,1,0,0,0,12,0,2,28,0.07,0.55,0.62,0.44,99,1559467,7,7
16,Saka,Arsenal,MID,9,Crystal Palace,True,2025-10-26T14:00:00Z,81,65,0,0,0,0,0,1,0,0,0,7,0,0,8,0.02,0.01,0.03,0.08,100,2012889,3,3
16,Saka,Arsenal,MID,10,Burnley,False,2025-11-01T15:00:00Z,92,90,0,0,0,0,0,1,0,0,0,2,0,0,3,0.58,0.06,0.64,0.42,101,2182241,3,3
16,Saka,Arsenal,MID,11,Sunderland,False,2025-11-08T17:30:00Z,108,90,1,0,0,0,0,0,0,0,0,12,2,3,40,0.52,0.19,0.71,0.44,101,2135802,12,12
16,Saka,Arsenal,MID,12,Spurs,True,2025-11-23T16:30:00Z,111,90,0,0,0,0,0,0,0,0,0,14,1,0,16,0.11,0.09,0.20,0.07,101,2270799,4,4
16,Saka,Arsenal,MID,13,Chelsea,False,2025-11-30T16:30:00Z,123,90,0,1,0,0,0,0,0,0,0,4,1,0,21,0.19,0.58,0.77,0.79,101,2073709,5,5
16,Saka,Arsenal,MID,14,Brentford,True,2025-12-03T19:30:00Z,131,29,1,0,0,0,0,0,0,0,0,3,0,0,22,0.60,0.01,0.61,0.07,101,2275134,6,6
16,Saka,Arsenal,MID,15,Aston Villa,False,2025-12-06T12:30:00Z,141,78,0,1,1,0,0,0,0,0,0,7,1,0,18,0.58,0.31,0.89,1.32,101,2285578,4,4
16,Saka,Arsenal,MID,16,Wolves,True,2025-12-13T20:00:00Z,151,90,0,2,0,0,0,0,0,0,0,2,1,3,52,0.03,0.42,0.45,0.38,102,2874708,11,11
16,Saka,Arsenal,MID,17,Everton,False,2025-12-20T20:00:00Z,164,90,0,0,0,0,0,1,0,0,0,6,0,0,17,0.29,0.06,0.35,0.20,103,2904022,3,3
16,Saka,Arsenal,MID,18,Brighton,True,2025-12-27T15:00:00Z,171,90,0,1,0,0,0,0,0,0,0,8,1,2,30,0.64,0.30,0.94,0.85,103,2770188,7,7
16,Saka,Arsenal,MID,19,Aston Villa,True,2025-12-30T20:15:00Z,181,82,0,1,0,0,0,1,0,0,0,4,0,0,10,0.38,0.02,0.40,0.67,103,2647811,6,6
16,Saka,Arsenal,MID,20,Bournemouth,False,2026-01-03T17:30:00Z,192,23,0,1,0,0,0,0,0,0,0,1,1,0,19,0.02,0.23,0.25,0.06,103,2783025,4,4
16,Saka,Arsenal,MID,21,Liverpool,True,2026-01-08T20:00:00Z,201,77,0,0,0,0,0,1,0,0,0,1,0,0,6,0.13,0.02,0.15,0.30,102,2600220,3,3
16,Saka,Arsenal,MID,22,Nott'm Forest,False,2026-01-17T17:30:00Z,217,33,0,0,0,0,0,0,0,0,0,3,0,0,12,0.13,0.38,0.51,0.10,102,2495807,1,1
16,Saka,Arsenal,MID,23,Man Utd,True,2026-01-25T16:30:00Z,221,90,0,0,0,0,0,0,0,0,0,8,3,0,19,0.07,0.43,0.50,0.71,101,2261528,2,2
16,Saka,Arsenal,MID,24,Leeds,False,2026-01-31T15:00:00Z,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,100,1954699,0,0
16,Saka,Arsenal,MID,25,Sunderland,True,2026-02-07T15:00:00Z,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,99,1283974,0,0
16,Saka,Arsenal,MID,26,Brentford,False,2026-02-12T20:00:00Z,252,20,0,0,0,0,0,0,0,0,0,1,1,0,2,0.00,0.00,0.00,0.74,99,1004535,1,1
16,Saka,Arsenal,MID,26,Wolves,False,2026-02-18T20:00:00Z,310,72,1,0,0,0,0,0,0,0,0,18,1,3,37,0.55,0.13,0.68,0.12,99,1004535,12,12
16,Saka,Arsenal,MID,27,Spurs,False,2026-02-22T16:30:00Z,269,90,0,1,0,0,0,0,0,0,0,8,1,0,18,0.58,0.12,0.70,0.63,98,988553,5,5
16,Saka,Arsenal,MID,28,Chelsea,True,2026-03-01T16:30:00Z,271,90,0,0,0,0,0,0,0,0,0,7,1,0,9,0.01,0.29,0.30,1.05,98,980765,2,2
16,Saka,Arsenal,MID,29,Brighton,False,2026-03-04T19:30:00Z,283,90,1,0,0,0,0,1,0,0,0,4,0,1,25,0.12,0.01,0.13,0.82,98,1029142,9,9
16,Saka,Arsenal,MID,30,Everton,True,2026-03-14T17:30:00Z,291,90,0,0,0,0,0,1,0,0,0,7,0,0,12,0.15,0.09,0.24,1.05,98,1071363,3,3
16,Saka,Arsenal,MID,32,Bournemouth,True,2026-04-11T11:30:00Z,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,98,1005576,0,0
16,Saka,Arsenal,MID,33,Man City,False,2026-04-19T15:30:00Z,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,98,929261,0,0
16,Saka,Arsenal,MID,34,Newcastle,True,2026-04-25T16:30:00Z,331,9,0,0,0,0,0,0,0,0,0,1,0,0,2,0.04,0.01,0.05,0.06,98,905400,1,1
16,Saka,Arsenal,MID,35,Fulham,True,2026-05-02T16:30:00Z,341,45,1,1,0,0,0,0,0,0,0,4,0,2,46,0.30,0.86,1.16,0.03,98,978059,11,11
16,Saka,Arsenal,MID,36,West Ham,False,2026-05-10T15:30:00Z,360,79,0,0,1,0,0,1,0,0,0,3,0,0,-2,0.04,0.25,0.29,0.93,99,1457503,2,2
16,Saka,Arsenal,MID,37,Burnley,True,2026-05-18T19:00:00Z,361,90,0,1,0,0,0,1,0,0,0,13,0,2,27,0.20,0.29,0.49,0.19,100,1705530,10,10
16,Saka,Arsenal,MID,38,Crystal Palace,False,2026-05-24T15:00:00Z,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,100,1519927,0,0
17,Ødegaard,Arsenal,MID,1,Man Utd,False,2025-08-17T15:30:00Z,9,90,0,0,0,0,0,1,0,0,0,14,0,0,16,0.09,0.29,0.38,1.52,80,305385,5,5
17,Ødegaard,Arsenal,MID,2,Leeds,True,2025-08-23T16:30:00Z,11,37,0,0,0,0,0,0,0,0,0,2,0,0,5,0.05,0.05,0.10,0.17,80,421888,1,1
17,Ødegaard,Arsenal,MID,3,Liverpool,False,2025-08-31T15:30:00Z,25,20,0,0,0,0,0,0,0,0,0,1,1,0,3,0.00,0.01,0.01,0.25,79,281805,1,1
17,Ødegaard,Arsenal,MID,4,Nott'm Forest,True,2025-09-13T11:30:00Z,31,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00,0.00,0.00,0.00,79,317226,1,1
17,Ødegaard,Arsenal,MID,5,Man City,True,2025-09-21T15:30:00Z,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,79,245860,0,0
17,Ødegaard,Arsenal,MID,6,Newcastle,False,2025-09-28T15:30:00Z,58,8,0,1,0,0,0,0,0,0,0,1,0,0,16,0.00,0.25,0.25,0.08,79,215192,4,4
17,Ødegaard,Arsenal,MID,7,West Ham,True,2025-10-04T14:00:00Z,61,29,0,0,0,0,0,0,0,0,0,1,0,0,4,0.00,0.21,0.21,0.34,79,239807,1,1
17,Ødegaard,Arsenal,MID,8,Fulham,False,2025-10-18T16:30:00Z,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,79,200434,0,0
17,Ødegaard,Arsenal,MID,9,Crystal Palace,True,2025-10-26T14:00:00Z,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,79,185365,0,0
17,Ødegaard,Arsenal,MID,10,Burnley,False,2025-11-01T15:00:00Z,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,79,175740,0,0
17,Ødegaard,Arsenal,MID,11,Sunderland,False,2025-11-08T17:30:00Z,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,78,171054,0,0
17,Ødegaard,Arsenal,MID,12,Spurs,True,2025-11-23T16:30:00Z,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,78,168265,0,0
17,Ødegaard,Arsenal,MID,13,Chelsea,False,2025-11-30T16:30:00Z,123,33,0,0,0,0,0,0,0,0,0,2,0,0,3,0.00,0.04,0.04,0.27,78,169500,1,1
17,Ødegaard,Arsenal,MID,14,Brentford,True,2025-12-03T19:30:00Z,131,90,0,0,0,0,0,1,0,0,0,7,0,0,15,0.02,0.08,0.10,0.35,78,174338,3,3
17,Ødegaard,Arsenal,MID,15,Aston Villa,False,2025-12-06T12:30:00Z,141,90,0,0,0,0,0,0,0,0,0,10,2,0,21,0.14,0.15,0.29,2.16,78,179420,2,2
17,Ødegaard,Arsenal,MID,16,Wolves,True,2025-12-13T20:00:00Z,151,33,0,0,0,0,0,0,0,0,0,3,1,0,2,0.12,0.02,0.14,0.09,78,214311,1,1
17,Ødegaard,Arsenal,MID,17,Everton,False,2025-12-20T20:00:00Z,164,87,0,0,0,0,0,1,0,0,0,1,0,0,12,0.00,0.16,0.16,0.20,78,204622,3,3
17,Ødegaard,Arsenal,MID,18,Brighton,True,2025-12-27T15:00:00Z,171,90,1,0,0,0,0,0,0,0,0,8,1,3,37,0.15,0.07,0.22,0.85,78,208932,10,10
17,Ødegaard,Arsenal,MID,19,Aston Villa,True,2025-12-30T20:15:00Z,181,90,0,1,0,0,0,0,0,0,0,10,1,0,29,0.27,0.61,0.88,2.67,78,237454,5,5
17,Ødegaard,Arsenal,MID,20,Bournemouth,False,2026-01-03T17:30:00Z,192,79,0,1,0,0,0,0,0,0,0,7,2,2,26,0.03,0.15,0.18,1.42,78,301876,7,7
17,Ødegaard,Arsenal,MID,21,Liverpool,True,2026-01-08T20:00:00Z,201,77,0,0,0,0,0,1,0,0,0,2,0,0,12,0.00,0.04,0.04,0.30,78,312197,3,3
17,Ødegaard,Arsenal,MID,22,Nott'm Forest,False,2026-01-17T17:30:00Z,217,56,0,0,0,0,0,0,0,0,0,2,0,0,4,0.00,0.46,0.46,0.24,78,316842,1,1
17,Ødegaard,Arsenal,MID,23,Man Utd,True,2026-01-25T16:30:00Z,221,57,0,1,0,0,0,0,0,0,0,4,2,0,9,0.10,0.02,0.12,0.44,78,301107,4,4
17,Ødegaard,Arsenal,MID,24,Leeds,False,2026-01-31T15:00:00Z,234,29,0,1,0,0,0,0,0,0,0,1,0,0,16,0.00,0.22,0.22,0.03,78,286069,4,4
17,Ødegaard,Arsenal,MID,25,Sunderland,True,2026-02-07T15:00:00Z,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,78,258340,0,0
17,Ødegaard,Arsenal,MID,26,Brentford,False,2026-02-12T20:00:00Z,252,45,0,0,0,0,0,0,0,0,0,4,1,0,3,0.04,0.07,0.11,1.09,78,221545,1,1
17,Ødegaard,Arsenal,MID,26,Wolves,False,2026-02-18T20:00:00Z,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,78,221545,0,0
17,Ødegaard,Arsenal,MID,27,Spurs,False,2026-02-22T16:30:00Z,269,13,0,1,0,0,0,0,0,0,0,1,0,0,16,0.00,0.01,0.01,0.42,78,212711,4,4
17,Ødegaard,Arsenal,MID,28,Chelsea,True,2026-03-01T16:30:00Z,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,78,211754,0,0
17,Ødegaard,Arsenal,MID,29,Brighton,False,2026-03-04T19:30:00Z,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,78,208397,0,0
17,Ødegaard,Arsenal,MID,30,Everton,True,2026-03-14T17:30:00Z,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,78,203250,0,0
17,Ødegaard,Arsenal,MID,32,Bournemouth,True,2026-04-11T11:30:00Z,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,78,202428,0,0
17,Ødegaard,Arsenal,MID,33,Man City,False,2026-04-19T15:30:00Z,327,90,0,0,0,0,0,0,0,0,0,8,2,0,13,0.00,0.35,0.35,1.36,78,200200,2,2
17,Ødegaard,Arsenal,MID,34,Newcastle,True,2026-04-25T16:30:00Z,331,90,0,0,0,0,0,1,0,0,0,8,0,0,19,0.03,0.20,0.23,1.00,78,217143,3,3
17,Ødegaard,Arsenal,MID,35,Fulham,True,2026-05-02T16:30:00Z,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,78,213248,0,0
17,Ødegaard,Arsenal,MID,36,West Ham,False,2026-05-10T15:30:00Z,360,23,0,1,0,0,0,0,0,0,0,2,0,0,12,0.00,0.10,0.10,0.76,78,209128,4,4
17,Ødegaard,Arsenal,MID,37,Burnley,True,2026-05-18T19:00:00Z,361,90,0,0,0,0,0,1,0,0,0,3,0,0,10,0.21,0.09,0.30,0.19,78,217028,3,3
17,Ødegaard,Arsenal,MID,38,Crystal Palace,False,2026-05-24T15:00:00Z,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,78,217078,0,0
18,Madueke,Arsenal,MID,1,Man Utd,False,2025-08-17T15:30:00Z,9,30,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00,0.02,0.02,0.82,70,109369,1,1
18,Madueke,Arsenal,MID,2,Leeds,True,2025-08-23T16:30:00Z,11,63,0,0,0,0,0,1,0,0,0,3,0,0,10,0.00,0.09,0.09,0.17,70,106477,3,3
18,Madueke,Arsenal,MID,3,Liverpool,False,2025-08-31T15:30:00Z,25,88,0,0,0,0,0,0,0,0,0,2,1,0,5,0.14,0.03,0.17,0.40,70,107118,2,2
18,Madueke,Arsenal,MID,4,Nott'm Forest,True,2025-09-13T11:30:00Z,31,78,0,0,0,0,0,1,0,0,0,7,0,0,24,0.00,0.71,0.71,0.10,70,182063,3,3
18,Madueke,Arsenal,MID,5,Man City,True,2025-09-21T15:30:00Z,41,45,0,0,0,0,0,0,0,0,0,2,1,0,-2,0.15,0.01,0.16,0.55,70,206030,1,1
18,Madueke,Arsenal,MID,6,Newcastle,False,2025-09-28T15:30:00Z,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,70,129153,0,0
18,Madueke,Arsenal,MID,7,West Ham,True,2025-10-04T14:00:00Z,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,69,100197,0,0
18,Madueke,Arsenal,MID,8,Fulham,False,2025-10-18T16:30:00Z,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,69,83857,0,0
18,Madueke,Arsenal,MID,9,Crystal Palace,True,2025-10-26T14:00:00Z,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,69,79030,0,0
18,Madueke,Arsenal,MID,10,Burnley,False,2025-11-01T15:00:00Z,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,68,75047,0,0
18,Madueke,Arsenal,MID,11,Sunderland,False,2025-11-08T17:30:00Z,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,68,72704,0,0
18,Madueke,Arsenal,MID,12,Spurs,True,2025-11-23T16:30:00Z,111,12,0,0,0,0,0,0,0,0,0,2,0,0,4,0.00,0.01,0.01,0.02,68,71190,1,1
18,Madueke,Arsenal,MID,13,Chelsea,False,2025-11-30T16:30:00Z,123,33,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00,0.03,0.03,0.27,68,74828,1,1
18,Madueke,Arsenal,MID,14,Brentford,True,2025-12-03T19:30:00Z,131,60,0,0,0,0,0,1,0,0,0,4,0,0,6,0.13,0.07,0.20,0.27,68,76109,3,3
18,Madueke,Arsenal,MID,15,Aston Villa,False,2025-12-06T12:30:00Z,141,11,0,0,0,0,0,0,0,0,0,0,1,0,3,0.05,0.00,0.05,0.84,68,77951,1,1
18,Madueke,Arsenal,MID,16,Wolves,True,2025-12-13T20:00:00Z,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,68,114128,0,0
18,Madueke,Arsenal,MID,17,Everton,False,2025-12-20T20:00:00Z,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,68,102689,0,0
18,Madueke,Arsenal,MID,18,Brighton,True,2025-12-27T15:00:00Z,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,68,95265,0,0
18,Madueke,Arsenal,MID,19,Aston Villa,True,2025-12-30T20:15:00Z,181,7,0,0,0,0,0,0,0,0,0,0,1,0,8,0.00,0.34,0.34,2.00,68,89737,1,1
18,Madueke,Arsenal,MID,20,Bournemouth,False,2026-01-03T17:30:00Z,192,66,0,0,0,0,0,0,0,0,0,7,1,0,8,0.07,0.02,0.09,1.37,68,87404,2,2
18,Madueke,Arsenal,MID,21,Liverpool,True,2026-01-08T20:00:00Z,201,12,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,0.06,0.06,0.06,68,85822,1,1
18,Madueke,Arsenal,MID,22,Nott'm Forest,False,2026-01-17T17:30:00Z,217,56,0,0,0,0,0,0,0,0,0,4,0,0,9,0.06,0.22,0.28,0.24,68,83965,1,1
18,Madueke,Arsenal,MID,23,Man Utd,True,2026-01-25T16:30:00Z,221,15,0,0,0,0,0,0,0,0,0,0,1,0,2,0.00,0.00,0.00,0.27,68,83044,1,1
18,Madueke,Arsenal,MID,24,Leeds,False,2026-01-31T15:00:00Z,234,60,1,1,0,0,0,1,0,0,0,2,0,3,43,0.01,0.27,0.28,0.12,68,82289,14,14
18,Madueke,Arsenal,MID,25,Sunderland,True,2026-02-07T15:00:00Z,241,59,0,0,0,0,0,0,0,0,0,6,0,0,3,0.02,0.02,0.04,0.17,68,148967,1,1
18,Madueke,Arsenal,MID,26,Brentford,False,2026-02-12T20:00:00Z,252,69,1,0,0,0,0,1,0,0,0,6,0,3,32,0.19,0.05,0.24,0.76,68,196947,11,11
18,Madueke,Arsenal,MID,26,Wolves,False,2026-02-18T20:00:00Z,310,64,0,0,0,0,0,0,0,0,0,1,1,0,5,0.14,0.03,0.17,0.12,68,196947,2,2
18,Madueke,Arsenal,MID,27,Spurs,False,2026-02-22T16:30:00Z,269,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00,0.00,0.00,0.13,68,174297,1,1
18,Madueke,Arsenal,MID,28,Chelsea,True,2026-03-01T16:30:00Z,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,68,149979,0,0
18,Madueke,Arsenal,MID,29,Brighton,False,2026-03-04T19:30:00Z,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,68,131933,0,0
